Unnamed: 0,UnderlyingPrice,OptionSymbol,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest,IVMean,IVBid,IVAsk,Delta,Gamma,Theta,Vega,AKA,T,Mid,Sigma,BSModel,MCModel,MCSe,BSError,MCError
177,174.09,GS160115P00225000,put,2016-01-15,2016-01-05,225.0,42.14,49.5,53.25,0,75,74,0.8295,0.0,1.3116,-0.9687,0.003,-0.1005,0.0192,GS160115P00225000,0.0273972602739726,51.375,0.8295,50.636399242692534,50.80925866468173,0.1636696343544832,-0.7386007573074664,-0.5657413353182719
178,174.09,GS160115C00227500,call,2016-01-15,2016-01-05,227.5,0.0,0.0,0.15,0,0,0,0.6953,0.0,0.7889,0.0092,0.0013,-0.0255,0.0069,GS160115C00227500,0.0273972602739726,0.15,0.6953,0.08334172309371946,0.08784695946351939,0.00845459207452167,-0.06665827690628054,-0.0621530405364806
179,174.09,GS160115P00227500,put,2016-01-15,2016-01-05,227.5,0.0,51.8,55.7,0,0,0,0.8432,0.0,1.3412,-0.972,0.0027,-0.0942,0.0175,GS160115P00227500,0.0273972602739726,53.75,0.8432,53.095549610048806,53.27201258552431,0.16699062254824004,-0.6544503899511938,-0.4779874144756917
180,174.09,GS160115C00230000,call,2016-01-15,2016-01-05,230.0,0.12,0.0,0.15,0,1601,1601,0.7219,0.0,0.8157,0.0091,0.0012,-0.0262,0.0068,GS160115C00230000,0.0273972602739726,0.15,0.7219,0.08530944611577063,0.09004000892266291,0.008756229089123362,-0.06469055388422937,-0.059959991077337085
181,174.09,GS160115P00230000,put,2016-01-15,2016-01-05,230.0,39.0,54.35,58.25,0,208,208,0.8732,0.0,1.3874,-0.9724,0.0025,-0.0958,0.0172,GS160115P00230000,0.0273972602739726,56.3,0.8732,55.592797447102896,55.77542852198788,0.17306019712214094,-0.7072025528971011,-0.5245714780121205
182,174.09,GS160115C00235000,call,2016-01-15,2016-01-05,235.0,0.05,0.01,0.15,0,511,511,0.7547,0.6415,0.868,0.0075,0.001,-0.0232,0.0058,GS160115C00235000,0.0273972602739726,0.08,0.7547,0.07283582594961868,0.07732114972826626,0.008226110329016625,-0.0071641740503813195,-0.002678850271733743
183,174.09,GS160115P00235000,put,2016-01-15,2016-01-05,235.0,31.94,59.3,63.3,0,0,0,0.9308,0.0,1.4692,-0.9734,0.0023,-0.0985,0.0167,GS160115P00235000,0.0273972602739726,61.3,0.9308,60.584823618563036,60.77895769510262,0.18476803103461145,-0.7151763814369616,-0.521042304897378
184,174.09,GS160115C00240000,call,2016-01-15,2016-01-05,240.0,0.08,0.01,0.05,0,746,746,0.7413,0.6816,0.8009999999999999,0.0039,0.0006,-0.0129,0.0033,GS160115C00240000,0.0273972602739726,0.030000000000000002,0.7413,0.0372731706909859,0.03927624281352423,0.005503688795042571,0.007273170690985899,0.009276242813524228
185,174.09,GS160115P00240000,put,2016-01-15,2016-01-05,240.0,59.05,64.5,68.15,0,41,1,0.9855,0.0,1.5121,-0.9744,0.0021,-0.1005,0.0161,GS160115P00240000,0.0273972602739726,66.325,0.9855,65.57419262420115,65.7794838685316,0.19594103218856226,-0.7508073757988569,-0.5455161314684034
186,174.09,GS160115C00245000,call,2016-01-15,2016-01-05,245.0,0.01,0.01,0.15,0,266,266,0.8448,0.7216,0.9681,0.0068,0.0008,-0.0238,0.0053,GS160115C00245000,0.0273972602739726,0.08,0.8448,0.07282847818149252,0.07719615042222366,0.00879260571560151,-0.007171521818507484,-0.002803849577776338
187,174.09,GS160115P00245000,put,2016-01-15,2016-01-05,245.0,0.0,69.25,73.25,0,0,0,1.0293,0.0,1.5985,-0.9764,0.0019,-0.0984,0.0151,GS160115P00245000,0.0273972602739726,71.25,1.0293,70.54568686910645,70.75994219807382,0.20519813776233153,-0.7043131308935529,-0.4900578019261843
188,174.09,GS160115C00250000,call,2016-01-15,2016-01-05,250.0,0.1,0.0,0.08,0,672,672,0.8815,0.0,0.9376,0.0062,0.0007,-0.0228,0.0048,GS160115C00250000,0.0273972602739726,0.08,0.8815,0.06844618974150563,0.0724460985279883,0.008702872340668327,-0.011553810258494376,-0.007553901472011695
189,174.09,GS160115P00250000,put,2016-01-15,2016-01-05,250.0,63.32,74.3,78.3,0,0,0,1.0779,0.0,1.6738,-0.9774,0.0017,-0.099,0.0145,GS160115P00250000,0.0273972602739726,76.3,1.0779,75.52983308348988,75.7535891840748,0.21525615927417066,-0.7701669165101208,-0.5464108159251992
190,174.09,GS160115C00255000,call,2016-01-15,2016-01-05,255.0,0.09,0.0,0.15,0,138,138,0.9478,0.0,1.0621,0.0072,0.0008,-0.0279999999999999,0.0055,GS160115C00255000,0.0273972602739726,0.15,0.9478,0.08546643504537199,0.09054963404572643,0.010330720406809562,-0.064533564954628,-0.05945036595427357
191,174.09,GS160115P00255000,put,2016-01-15,2016-01-05,255.0,0.0,79.35,83.25,0,0,0,1.1182,0.0,1.7278,-0.979,0.0016,-0.0968,0.0136,GS160115P00255000,0.0273972602739726,81.3,1.1182,80.50226454037713,80.73362917955843,0.22383443363689187,-0.7977354596228707,-0.5663708204415627
192,174.09,GS160115C00260000,call,2016-01-15,2016-01-05,260.0,0.05,0.0,0.1,0,677,677,0.9947,0.0,1.0518,0.0072,0.0007,-0.0295,0.0056,GS160115C00260000,0.0273972602739726,0.1,0.9947,0.0894441669117525,0.09466827978459923,0.010925895660423728,-0.010555833088247507,-0.005331720215400779
193,174.09,GS160115P00260000,put,2016-01-15,2016-01-05,260.0,56.5,84.2,88.3,0,0,0,1.1695,0.0,1.7995,-0.9793,0.0015,-0.0995,0.0134,GS160115P00260000,0.0273972602739726,86.25,1.1695,85.49611764460315,85.73758096348551,0.23431656212527718,-0.7538823553968541,-0.512419036514487
194,174.09,GS160115C00265000,call,2016-01-15,2016-01-05,265.0,0.02,0.0,0.15,0,141,141,1.0514,0.0,1.1514,0.0078,0.0007,-0.0333,0.0059,GS160115C00265000,0.0273972602739726,0.15,1.0514,0.10167521140260916,0.10771332048835973,0.012172852134231783,-0.04832478859739084,-0.042286679511640266
195,174.09,GS160115P00265000,put,2016-01-15,2016-01-05,265.0,55.19,89.35,93.2,0,0,0,1.1871,0.0,1.8392,-0.9823,0.0013,-0.0896,0.0117,GS160115P00265000,0.0273972602739726,91.275,1.1871,90.43879207991586,90.68527270969481,0.23875162428224847,-0.8362079200841492,-0.5897272903051913
196,174.09,GS160115C00270000,call,2016-01-15,2016-01-05,270.0,0.18,0.0,0.15,0,79,79,1.0903,0.0,1.1944,0.0074,0.0007,-0.0333,0.0057,GS160115C00270000,0.0273972602739726,0.15,1.0903,0.10077238278714118,0.10657902707680508,0.012397836035165817,-0.049227617212858815,-0.04342097292319491
197,174.09,GS160115P00270000,put,2016-01-15,2016-01-05,270.0,0.0,94.1,98.3,0,0,0,1.2241,0.0,1.9179,-0.9833,0.0012,-0.0879,0.011,GS160115P00270000,0.0273972602739726,96.19999999999999,1.2241,95.41551042199771,95.6699923165556,0.24661313225959808,-0.7844895780022796,-0.5300076834443956
198,174.09,GS160115C00275000,call,2016-01-15,2016-01-05,275.0,0.44,0.0,0.15,0,2,2,1.1439,0.0,1.2363,0.0079,0.0007,-0.0369,0.006,GS160115C00275000,0.0273972602739726,0.15,1.1439,0.11205567524335991,0.11860541614603061,0.013587902178156969,-0.037944324756640085,-0.031394583853969385
199,174.09,GS160115P00275000,put,2016-01-15,2016-01-05,275.0,0.0,99.25,103.3,0,0,0,1.2782,0.0,1.9746,-0.9829,0.0011,-0.0927,0.0113,GS160115P00275000,0.0273972602739726,101.275,1.2782,100.41805266590936,100.68307102922478,0.2575670752416048,-0.8569473340906484,-0.5919289707752284
200,174.09,GS160115C00280000,call,2016-01-15,2016-01-05,280.0,0.15,0.0,0.15,0,69,69,1.176,0.0,1.2777,0.0074,0.0006,-0.0357,0.0057,GS160115C00280000,0.0273972602739726,0.15,1.176,0.10708591651105492,0.1131739429495932,0.013485371858444452,-0.04291408348894507,-0.0368260570504068
201,174.09,GS160115P00280000,put,2016-01-15,2016-01-05,280.0,0.0,104.25,108.3,0,0,0,1.3296,0.0,2.0298,-0.9827,0.0011,-0.0968,0.0114,GS160115P00280000,0.0273972602739726,106.275,1.3296,105.41809137408708,105.69314532060446,0.268025960276584,-0.8569086259129222,-0.5818546793955477
202,174.09,GS160115C00285000,call,2016-01-15,2016-01-05,285.0,0.0,0.0,0.15,0,0,0,1.2137,0.0,1.3172,0.0072,0.0006,-0.036,0.0056,GS160115C00285000,0.0273972602739726,0.15,1.2137,0.10724536472866464,0.11333754707105652,0.01378156034386582,-0.042754635271335356,-0.036662452928943476
203,174.09,GS160115P00285000,put,2016-01-15,2016-01-05,285.0,0.0,109.25,113.3,0,0,0,1.398,0.0,2.0836,-0.9812,0.0011,-0.1077,0.0123,GS160115P00285000,0.0273972602739726,111.275,1.398,110.4450268192939,110.73258393153755,0.28154885992695283,-0.829973180706105,-0.5424160684624582
204,174.09,GS160115C00290000,call,2016-01-15,2016-01-05,290.0,0.0,0.0,0.15,0,0,0,1.2504,0.0,1.3565,0.0069999999999999,0.0006,-0.0363,0.0054,GS160115C00290000,0.0273972602739726,0.15,1.2504,0.1072800909253282,0.11344290404856017,0.014059594894987117,-0.0427199090746718,-0.03655709595143983
205,174.09,GS160115P00290000,put,2016-01-15,2016-01-05,290.0,0.0,114.3,118.3,0,0,0,1.431,0.0,2.1361,-0.9821,0.0011,-0.1055,0.0117,GS160115P00290000,0.0273972602739726,116.3,1.431,115.41999075445716,115.71461473852906,0.288678347057692,-0.880009245542837,-0.5853852614709325
206,174.09,GS160115C00295000,call,2016-01-15,2016-01-05,295.0,0.0,0.0,0.15,0,0,0,1.2863,0.0,1.3944,0.0068,0.0005,-0.0365,0.0053,GS160115C00295000,0.0273972602739726,0.15,1.2863,0.10731366984111212,0.11349581377668218,0.014329968682404439,-0.04268633015888787,-0.03650418622331782
207,174.09,GS160115P00295000,put,2016-01-15,2016-01-05,295.0,89.6,119.25,123.3,0,0,0,1.4415,0.0,2.1872,-0.9844,0.0009,-0.0958,0.0104,GS160115P00295000,0.0273972602739726,121.275,1.4415,120.36605821481155,120.66400325508327,0.29167698568880407,-0.9089417851884605,-0.6109967449167328
208,174.09,GS160115C00300000,call,2016-01-15,2016-01-05,300.0,0.35,0.0,0.15,0,137,137,1.3214,0.0,1.4319,0.0067,0.0005,-0.0367,0.0052,GS160115C00300000,0.0273972602739726,0.15,1.3214,0.10732157216365046,0.11348311006647858,0.01459083909893168,-0.042678427836349536,-0.03651688993352141
209,174.09,GS160115P00300000,put,2016-01-15,2016-01-05,300.0,88.25,124.25,128.1,0,0,0,1.3929,0.0,2.1916,-0.9894,0.0007,-0.0697,0.0073,GS160115P00300000,0.0273972602739726,126.175,1.3929,125.2552557049157,125.54216722117508,0.2835634109043409,-0.9197442950842998,-0.6328327788249197
210,174.09,GS160122C00135000,call,2016-01-22,2016-01-05,135.0,0.0,36.95,41.0,0,0,0,0.4987,0.0,1.0387,0.992,0.0011,-0.0014,0.0072,GS160122C00135000,0.04657534246575343,38.975,0.4987,39.7612227478991,39.62860696435358,0.13233379963268732,0.786222747899096,0.6536069643535782
211,174.09,GS160122P00135000,put,2016-01-22,2016-01-05,135.0,0.0,0.0,0.39,0,0,0,0.6154,0.0,0.6957,-0.0221,0.0023,-0.0368,0.0194,GS160122P00135000,0.04657534246575343,0.39,0.6154,0.1967643401916761,0.2022074852875913,0.010736294432063623,-0.1932356598083239,-0.1877925147124087
212,174.09,GS160122C00140000,call,2016-01-22,2016-01-05,140.0,0.0,32.0,36.0,0,0,0,0.4924,0.0,0.9278,0.9827,0.0022,-0.0131,0.015,GS160122C00140000,0.04657534246575343,34.0,0.4924,34.84907856638907,34.71941570163052,0.12971486384898726,0.8490785663890676,0.7194157016305169
213,174.09,GS160122P00140000,put,2016-01-22,2016-01-05,140.0,0.0,0.02,0.42,0,0,0,0.5088,0.3967,0.6209,-0.0192,0.0025,-0.027,0.0172,GS160122P00140000,0.04657534246575343,0.22,0.5088,0.13484132570768814,0.13912220949384707,0.008206710810771081,-0.08515867429231186,-0.08087779050615293
214,174.09,GS160122C00145000,call,2016-01-22,2016-01-05,145.0,0.0,27.45,31.05,0,0,0,0.4737,0.0,0.8253,0.9681,0.004,-0.0279999999999999,0.0258,GS160122C00145000,0.04657534246575343,29.25,0.4737,29.975792670599418,29.852121705875184,0.12337094588394626,0.725792670599418,0.6021217058751844
215,174.09,GS160122P00145000,put,2016-01-22,2016-01-05,145.0,0.94,0.09,0.46,0,10,10,0.4793,0.4104,0.5482,-0.0325,0.0041,-0.0396,0.0268,GS160122P00145000,0.04657534246575343,0.275,0.4793,0.2265014262325078,0.23161380898786693,0.010752367597992151,-0.048498573767492226,-0.04338619101213309
216,174.09,GS160122C00150000,call,2016-01-22,2016-01-05,150.0,31.25,22.95,25.55,0,1,1,0.4473,0.0,0.6533,0.9456,0.0066,-0.0457,0.0401,GS160122C00150000,0.04657534246575343,24.25,0.4473,25.156061541867615,25.039649940766743,0.11449269613025646,0.906061541867615,0.7896499407667434
217,174.09,GS160122P00150000,put,2016-01-22,2016-01-05,150.0,1.16,0.13,0.49,0,75,75,0.418,0.3642,0.4718,-0.0428,0.0059,-0.0433,0.0335,GS160122P00150000,0.04657534246575343,0.31,0.418,0.2640669554130879,0.2689367293467553,0.011178562690684162,-0.04593304458691211,-0.04106327065324472
218,174.09,GS160122C00155000,call,2016-01-22,2016-01-05,155.0,0.0,17.85,21.3,0,0,0,0.4118,0.0,0.6329,0.9133,0.0103,-0.0639,0.0577,GS160122C00155000,0.04657534246575343,19.575000000000003,0.4118,20.393595133399145,20.286421004128165,0.10279033280121598,0.8185951333991426,0.7114210041281623
219,174.09,GS160122P00155000,put,2016-01-22,2016-01-05,155.0,0.6,0.4,0.63,0,64,64,0.3917,0.3698,0.4136,-0.076,0.0099,-0.0639,0.0526,GS160122P00155000,0.04657534246575343,0.515,0.3917,0.47603897079837054,0.4808531039276385,0.015142098903341306,-0.03896102920162947,-0.03414689607236149
220,174.09,GS160122C00157500,call,2016-01-22,2016-01-05,157.5,21.5,15.6,18.4,0,10,10,0.3781,0.0,0.5358,0.899,0.0126,-0.0661,0.0646,GS160122C00157500,0.04657534246575343,17.0,0.3781,17.9558843254911,17.857082411798398,0.09333598239169123,0.9558843254910983,0.8570824117983982
221,174.09,GS160122P00157500,put,2016-01-22,2016-01-05,157.5,1.24,0.56,0.71,0,50,50,0.3703,0.3584,0.3823,-0.0957,0.0125,-0.0719,0.0626,GS160122P00157500,0.04657534246575343,0.635,0.3703,0.5862747877409831,0.5908062305191626,0.01664135484476248,-0.04872521225901694,-0.04419376948083742
222,174.09,GS160122C00160000,call,2016-01-22,2016-01-05,160.0,16.6,13.75,16.15,0,21,21,0.3637,0.0,0.5057,0.8686,0.0158,-0.0785,0.0781,GS160122C00160000,0.04657534246575343,14.95,0.3637,15.670200204027935,15.575403293188439,0.08764937939660301,0.720200204027936,0.6254032931884392
223,174.09,GS160122P00160000,put,2016-01-22,2016-01-05,160.0,0.74,0.75,0.97,0,105,105,0.3573,0.3429,0.3717,-0.1266,0.0158,-0.0849,0.0764,GS160122P00160000,0.04657534246575343,0.86,0.3573,0.7891127822296369,0.7935821328346189,0.01933768956228089,-0.07088721777036311,-0.06641786716538112
224,174.09,GS160122C00162500,call,2016-01-22,2016-01-05,162.5,18.2,11.3,13.8,0,2,2,0.3377,0.0,0.4631,0.8375,0.0197,-0.0851,0.0902,GS160122C00162500,0.04657534246575343,12.55,0.3377,13.345818650667354,13.257333099397375,0.0793834075821311,0.7958186506673535,0.7073330993973741
225,174.09,GS160122P00162500,put,2016-01-22,2016-01-05,162.5,0.46,0.99,1.25,0,23,23,0.3402,0.3258,0.3545,-0.1632,0.0197,-0.0961,0.0907,GS160122P00162500,0.04657534246575343,1.12,0.3402,1.0225010649040271,1.0265580668021594,0.021871247661033412,-0.09749893509597296,-0.09344193319784067
226,174.09,GS160122C00165000,call,2016-01-22,2016-01-05,165.0,18.55,9.6,11.0,0,11,11,0.3093,0.2404,0.3783,0.7983,0.0246,-0.0901,0.1033,GS160122C00165000,0.04657534246575343,10.3,0.3093,11.046707358409265,10.967201539621529,0.07040468225809596,0.7467073584092638,0.6672015396215283
227,174.09,GS160122P00165000,put,2016-01-22,2016-01-05,165.0,1.51,1.36,1.59,33,68,76,0.3241,0.3133,0.3349,-0.2107,0.0242,-0.1075,0.1063,GS160122P00165000,0.04657534246575343,1.475,0.3241,1.3396725183225442,1.3466857161888415,0.024843144757155884,-0.1353274816774559,-0.1283142838111586
228,174.09,GS160122C00167500,call,2016-01-22,2016-01-05,167.5,11.4,7.7,8.85,0,31,31,0.2989,0.2514,0.3465,0.7341,0.0297,-0.1032,0.1206,GS160122C00167500,0.04657534246575343,8.275,0.2989,9.018213975725587,8.949202698233277,0.06426896719460706,0.7432139757255865,0.6742026982332767
229,174.09,GS160122P00167500,put,2016-01-22,2016-01-05,167.5,2.02,1.78,2.23,11,180,185,0.313,0.2946,0.3313,-0.2733,0.0288,-0.12,0.1224,GS160122P00167500,0.04657534246575343,2.005,0.313,1.8166759678421869,1.832084126712856,0.028835270154124622,-0.18832403215781301,-0.17291587328714386
230,174.09,GS160122C00170000,call,2016-01-22,2016-01-05,170.0,6.4,5.95,7.1,4,64,68,0.2942,0.2518,0.3367,0.6543,0.034,-0.1158,0.1356,GS160122C00170000,0.04657534246575343,6.525,0.2942,7.2156140665123445,7.1610736713927485,0.058514510203649235,0.6906140665123441,0.6360736713927482
231,174.09,GS160122P00170000,put,2016-01-22,2016-01-05,170.0,2.84,2.54,2.91,80,175,213,0.3043,0.2907,0.3179,-0.3489,0.033,-0.1302,0.1362,GS160122P00170000,0.04657534246575343,2.725,0.3043,2.471064257214202,2.4992096777695414,0.03349131354932422,-0.253935742785798,-0.2257903222304587
232,174.09,GS160122C00172500,call,2016-01-22,2016-01-05,172.5,10.05,4.95,5.4,0,39,39,0.3026,0.287,0.3181,0.5635,0.0353,-0.1287,0.1449,GS160122C00172500,0.04657534246575343,5.175000000000001,0.3026,5.799999909377675,5.7613189298762455,0.0544113950973749,0.6249999093776744,0.5863189298762448
233,174.09,GS160122P00172500,put,2016-01-22,2016-01-05,172.5,4.05,3.45,3.75,30,116,143,0.2927,0.2823,0.303,-0.4343,0.0365,-0.134,0.1448,GS160122P00172500,0.04657534246575343,3.6,0.2927,3.264531251071446,3.3069996515870206,0.037934557829909024,-0.33546874892855394,-0.2930003484129795
234,174.09,GS160122C00175000,call,2016-01-22,2016-01-05,175.0,3.87,3.85,4.05,94,140,136,0.3032,0.2964,0.3101,0.4743,0.0356,-0.1314,0.1465,GS160122C00175000,0.04657534246575343,3.95,0.3032,4.496756064612114,4.472558065219186,0.048642273111023794,0.5467560646121141,0.5225580652191857
235,174.09,GS160122P00175000,put,2016-01-22,2016-01-05,175.0,4.9,4.5,5.0,30,254,265,0.2849,0.2678,0.302,-0.528,0.0379,-0.1328,0.1464,GS160122P00175000,0.04657534246575343,4.75,0.2849,4.3193632095677685,4.374893939224768,0.0429449282326109,-0.43063679043223146,-0.3751060607752317
236,174.09,GS160122C00177500,call,2016-01-22,2016-01-05,177.5,2.8,2.72,2.96,138,90,189,0.2965,0.2879,0.305,0.3846,0.035,-0.1239,0.1406,GS160122C00177500,0.04657534246575343,2.84,0.2965,3.3019664912721254,3.2876887907282515,0.04153398049444355,0.4619664912721255,0.44768879072825163
237,174.09,GS160122P00177500,put,2016-01-22,2016-01-05,177.5,6.5,6.05,6.5,21,145,154,0.287,0.2709,0.303,-0.6189,0.036,-0.1291,0.1401,GS160122P00177500,0.04657534246575343,6.275,0.287,5.747678926065632,5.8129244688534385,0.04918296702967892,-0.5273210739343686,-0.46207553114656186
238,174.09,GS160122C00180000,call,2016-01-22,2016-01-05,180.0,1.77,1.76,2.1,18,704,707,0.2881,0.2748,0.3014,0.297,0.0326,-0.1095,0.1274,GS160122C00180000,0.04657534246575343,1.9300000000000002,0.2881,2.3028605010761396,2.29133566118379,0.034263964723972494,0.37286050107613944,0.3613356611837899
239,174.09,GS160122P00180000,put,2016-01-22,2016-01-05,180.0,7.98,7.5,8.2,22,189,183,0.2758,0.2479,0.3038,-0.7111,0.0336,-0.1129,0.1256,GS160122P00180000,0.04657534246575343,7.85,0.2758,7.209235219051649,7.274388127791955,0.05303578342089557,-0.6407647809483503,-0.5756118722080448
240,174.09,GS160122C00182500,call,2016-01-22,2016-01-05,182.5,1.28,1.18,1.45,11,171,181,0.2866,0.2742,0.2989,0.2225,0.0282,-0.0941,0.1097,GS160122C00182500,0.04657534246575343,1.315,0.2866,1.6047985715816466,1.599191578921251,0.028449223975817714,0.2897985715816467,0.284191578921251
241,174.09,GS160122P00182500,put,2016-01-22,2016-01-05,182.5,8.8,8.85,10.05,0,161,161,0.2368,0.172,0.3017,-0.8243,0.0295,-0.0767,0.0948,GS160122P00182500,0.04657534246575343,9.45,0.2368,8.593895659643522,8.657914576512276,0.05162995108926438,-0.8561043403564774,-0.7920854234877233
242,174.09,GS160122C00185000,call,2016-01-22,2016-01-05,185.0,0.85,0.79,0.99,83,242,273,0.288,0.2769999999999999,0.299,0.1629,0.0232,-0.0783,0.0906,GS160122C00185000,0.04657534246575343,0.89,0.288,1.1111539431331536,1.1099009289475203,0.02356311586401877,0.22115394313315362,0.21990092894752034
243,174.09,GS160122P00185000,put,2016-01-22,2016-01-05,185.0,7.19,11.3,12.5,0,79,79,0.2703,0.1975,0.3432,-0.8524,0.0231,-0.0783,0.0846,GS160122P00185000,0.04657534246575343,11.9,0.2703,10.984861879905395,11.057795920479958,0.060979796869570786,-0.9151381200946052,-0.8422040795200427
244,174.09,GS160122C00187500,call,2016-01-22,2016-01-05,187.5,0.93,0.43,0.71,0,313,313,0.2861,0.2661,0.3062,0.1129,0.0182,-0.0607,0.0705,GS160122C00187500,0.04657534246575343,0.57,0.2861,0.7244358495740109,0.7235483231037538,0.018747185879561895,0.1544358495740109,0.15354832310375388
245,174.09,GS160122P00187500,put,2016-01-22,2016-01-05,187.5,10.31,13.5,15.95,0,39,39,0.3157,0.0,0.4744,-0.8617,0.0189,-0.0866,0.0809,GS160122P00187500,0.04657534246575343,14.725,0.3157,13.521688333694158,13.607196592976303,0.07211809905968712,-1.2033116663058419,-1.1178034070236968
246,174.09,GS160122C00190000,call,2016-01-22,2016-01-05,190.0,0.35,0.33,0.45,1,196,195,0.2926,0.2817,0.3034,0.0812,0.0139,-0.0488,0.0553,GS160122C00190000,0.04657534246575343,0.39,0.2926,0.5092501126582825,0.5092470088560554,0.015734998872085428,0.11925011265828245,0.11924700885605544
247,174.09,GS160122P00190000,put,2016-01-22,2016-01-05,190.0,15.91,15.3,18.3,0,36,36,0.3525,0.0,0.5058,-0.8737,0.0159,-0.0905,0.076,GS160122P00190000,0.04657534246575343,16.8,0.3525,15.99590967056497,16.09118274247986,0.08168291331222435,-0.8040903294350308,-0.7088172575201419
248,174.09,GS160122C00192500,call,2016-01-22,2016-01-05,192.5,0.42,0.0,0.38,0,96,96,0.2881,0.0,0.3231,0.0511,0.0099,-0.0336,0.0386,GS160122C00192500,0.04657534246575343,0.38,0.2881,0.30219815756477786,0.30219842038489386,0.011820568737801778,-0.07780184243522215,-0.07780157961510614
249,174.09,GS160122P00192500,put,2016-01-22,2016-01-05,192.5,15.2,17.55,20.6,0,36,36,0.3609,0.0,0.5292,-0.9007,0.013,-0.0793,0.0638,GS160122P00192500,0.04657534246575343,19.075000000000003,0.3609,18.26400781004807,18.362219803917085,0.08609754783925153,-0.8109921899519321,-0.7127801960829174
250,174.09,GS160122C00195000,call,2016-01-22,2016-01-05,195.0,0.36,0.0,0.3,0,135,135,0.2969,0.0,0.3366,0.0368,0.0074,-0.0266,0.0296,GS160122C00195000,0.04657534246575343,0.3,0.2969,0.21661081037782637,0.21668034199810643,0.010065077626009696,-0.08338918962217362,-0.08331965800189356
251,174.09,GS160122P00195000,put,2016-01-22,2016-01-05,195.0,20.66,19.95,22.95,0,5,5,0.3765,0.0,0.5541,-0.9178,0.0109,-0.0728,0.0554,GS160122P00195000,0.04657534246575343,21.45,0.3765,20.62954951421068,20.732807929481325,0.09149003112090905,-0.8204504857893191,-0.7171920705186743
252,174.09,GS160122C00197500,call,2016-01-22,2016-01-05,197.5,0.47,0.07,0.25,0,135,135,0.3187,0.2847,0.3527,0.032,0.0061,-0.0255,0.0265,GS160122C00197500,0.04657534246575343,0.16,0.3187,0.19737553069767788,0.19764522050462566,0.009957787959335575,0.03737553069767788,0.037645220504625654
253,174.09,GS160122P00197500,put,2016-01-22,2016-01-05,197.5,0.0,23.0,25.75,0,0,0,0.4003,0.0,0.6237,-0.9268,0.0093,-0.0711,0.0507,GS160122P00197500,0.04657534246575343,24.375,0.4003,23.069558424735618,23.179188909971735,0.09825851561847819,-1.305441575264382,-1.1958110900282648
254,174.09,GS160122C00200000,call,2016-01-22,2016-01-05,200.0,0.2,0.01,0.24,0,277,277,0.3107,0.244,0.3773,0.0182,0.0039,-0.0155,0.0164,GS160122C00200000,0.04657534246575343,0.125,0.3107,0.10602044052264681,0.10738338353115326,0.007064120129060437,-0.01897955947735319,-0.01761661646884674
255,174.09,GS160122P00200000,put,2016-01-22,2016-01-05,200.0,16.92,24.85,27.8,0,8,8,0.4177,0.0,0.6127,-0.9369,0.008,-0.0668,0.0451,GS160122P00200000,0.04657534246575343,26.325000000000003,0.4177,25.48633293367402,25.60042481858324,0.10367932609243051,-0.8386670663259821,-0.724575181416764
256,174.09,GS160122C00202500,call,2016-01-22,2016-01-05,202.5,0.7,0.0,0.38,0,70,70,0.3688,0.0,0.4414,0.0279999999999999,0.0047,-0.0265,0.0237,GS160122C00202500,0.04657534246575343,0.38,0.3688,0.19183924539069608,0.19255053504620256,0.010638701085824473,-0.18816075460930393,-0.18744946495379744
257,174.09,GS160122P00202500,put,2016-01-22,2016-01-05,202.5,0.0,26.9,30.8,0,0,0,0.4188,0.0,0.7039,-0.9519,0.0064,-0.0557,0.0363,GS160122P00202500,0.04657534246575343,28.85,0.4188,27.843188157375522,27.95747512492196,0.10564878330106964,-1.0068118426244794,-0.8925248750780419
258,174.09,GS160122C00205000,call,2016-01-22,2016-01-05,205.0,1.17,0.0,0.37,0,15,15,0.4051,0.0,0.4665,0.0304,0.0046,-0.0311,0.0253,GS160122C00205000,0.04657534246575343,0.37,0.4051,0.2256587788010238,0.22633115170757592,0.012224809482515406,-0.1443412211989762,-0.14366884829242407
259,174.09,GS160122P00205000,put,2016-01-22,2016-01-05,205.0,0.0,29.4,33.1,0,0,0,0.4149,0.0,0.7176,-0.9654,0.0049,-0.0444,0.0276,GS160122P00205000,0.04657534246575343,31.25,0.4149,30.214839522571822,30.328483104590973,0.10621488668206053,-1.0351604774281782,-0.9215168954090274
260,174.09,GS160122C00207500,call,2016-01-22,2016-01-05,207.5,0.0,0.0,0.36,0,0,0,0.4354,0.0,0.4907,0.0307,0.0043,-0.0338,0.0256,GS160122C00207500,0.04657534246575343,0.36,0.4354,0.24237781314611428,0.24316974663714358,0.013233398772231354,-0.1176221868538857,-0.1168302533628564
261,174.09,GS160122P00207500,put,2016-01-22,2016-01-05,207.5,0.0,31.9,35.8,0,0,0,0.4537,0.0,0.7748,-0.9625,0.0048,-0.0504,0.0295,GS160122P00207500,0.04657534246575343,33.849999999999994,0.4537,32.74925186533139,32.872998636938156,0.11583016234035952,-1.1007481346686063,-0.9770013630618379
